10ul aunr-dna2-200ul h2o,,20uL-2M NaCl,,10uL BP 2,,20uL BP2,,10uL 2M NaCl,,20uL 2M NaCl,,20uL 2M NaCl,,30uL 2M NaCl,,10uL BP2,,30mins - rt,,50 p1,,50 p2,,50 p3,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
803,0.151772561716573,803,0.125207930546586,803,0.114982170640584,803,0.113890548141716,803,0.107287410802111,803,0.101921470627307,803,0.0978593758786471,803,0.109002304770142,803,0.143840877443712,803,0.220239324357879,803,0.135308324491435,803,0.15131079270836,803,0.135435456815872
802,0.153515142917077,802,0.126096899090845,802,0.115479974248214,802,0.115267167552186,802,0.108931077258368,802,0.102697805395912,802,0.0990778896983104,802,0.110420668223287,802,0.144697512731433,802,0.219644622473063,802,0.135938057364769,802,0.152182378086619,802,0.136550979358171
801,0.156694121623206,801,0.128641083635059,801,0.11800024321675,801,0.117133644244437,801,0.110623131146838,801,0.104717009522113,801,0.100719412165816,801,0.111732039598934,801,0.146324093655129,801,0.220256475190587,801,0.13793217567377,801,0.153948709599181,801,0.138410439222453
800,0.159203481533425,800,0.130573229228988,800,0.120619895728056,800,0.119678184290508,800,0.112281204729791,800,0.108130413949375,800,0.102948831820996,800,0.114754132375457,800,0.148996478956987,800,0.220484916647984,800,0.139983441134255,800,0.156875702187483,800,0.139699863573878
799,0.161961710379525,799,0.13272690032306,799,0.122710400510334,799,0.121205265086075,799,0.114199274253638,799,0.108627069479177,799,0.103693251364448,799,0.116055645220669,799,0.149916689044395,799,0.220742137687843,799,0.140137827446729,799,0.157783591541142,799,0.141183128714998
798,0.164409732534226,798,0.134176523071995,798,0.123409087816566,798,0.123703490814638,798,0.115623660003791,798,0.110949828285646,798,0.105508791459964,798,0.116880587639885,798,0.151354365304301,798,0.221105922984525,798,0.142324345218509,798,0.157911184264194,798,0.143622325232549
797,0.168076995536311,797,0.136817077144824,797,0.126484287183942,797,0.125673587568079,797,0.118337604388736,797,0.113158218793586,797,0.107907902281986,797,0.118976344849777,797,0.152916915331998,797,0.221046749453699,797,0.143928019040415,797,0.159786539629556,797,0.145165642584671
796,0.170279712728477,796,0.139746821997651,796,0.128997615932877,796,0.127902936145512,796,0.120813871353636,796,0.115144656025822,796,0.109873382499882,796,0.121372594919972,796,0.155247349545068,796,0.221026509994544,796,0.145402121926781,796,0.161934085547093,796,0.146601219649431
795,0.171947334207747,795,0.141671265045555,795,0.130991091069524,795,0.128903735764491,795,0.122468110605521,795,0.116753792843336,795,0.110951499318865,795,0.122663222680513,795,0.156595507912761,795,0.220258323566372,795,0.14648934696305,795,0.162541748867136,795,0.147966543097702
794,0.176368923036613,794,0.144785512840694,794,0.134635030847319,794,0.132511129241849,794,0.125176952837282,794,0.119036096204501,794,0.114157826498031,794,0.124976048520067,794,0.160131413335755,794,0.222015556311605,794,0.149705253136241,794,0.166047259207916,794,0.150711856027565
793,0.178638893993662,793,0.147988926044666,793,0.136368556881129,793,0.134467099727988,793,0.127304588728053,793,0.120688657437974,793,0.116137318130996,793,0.126424645207297,793,0.161428917484599,793,0.221965277991617,793,0.150845227711471,793,0.166754414584236,793,0.152095034242372
792,0.182723605770806,792,0.150009958232601,792,0.139019803777671,792,0.136561118156795,792,0.129999268139976,792,0.123925500173722,792,0.117928815261675,792,0.129306222306219,792,0.163803867981012,792,0.222484006968705,792,0.152714684248828,792,0.168767497934432,792,0.154254302875922
791,0.184974371951741,791,0.152706332050839,791,0.141769022765776,791,0.140112664452362,791,0.132721594343043,791,0.126727130513391,791,0.121066288989454,791,0.13143727731807,791,0.164972840967899,791,0.222627130258457,791,0.154787788290097,791,0.171089212023303,791,0.15532289225157
790,0.188520797478981,790,0.155135595608637,790,0.144036745216183,790,0.142085442251087,790,0.13446343059866,790,0.128660438492105,790,0.122158664991507,790,0.133384922444503,790,0.166669713972407,790,0.222290139770718,790,0.156449559137138,790,0.173078343806909,790,0.157516576087094
789,0.191600735925474,789,0.157622692746529,789,0.146609672939712,789,0.145003928407058,789,0.136849322079251,789,0.131328157110752,789,0.12425350639835,789,0.134399896073111,789,0.168857802188521,789,0.222937479125873,789,0.157161430209424,789,0.173681231471995,789,0.15845746049331
788,0.195702216348557,788,0.161314811121851,788,0.149601637789109,788,0.1477831919478,788,0.140558415342429,788,0.13297055328237,788,0.127265133029144,788,0.137876381142033,788,0.171023579829474,788,0.222769911616392,788,0.160174906770235,788,0.175705651709631,788,0.160511922621939
787,0.199715396276837,787,0.164800971612276,787,0.152901749335069,787,0.151816511131912,787,0.143719189686885,787,0.137078972405195,787,0.129919240818265,787,0.140252473345792,787,0.173835058576201,787,0.223653883197392,787,0.162129263505109,787,0.178915899268932,787,0.163194211223078
786,0.201776368637933,786,0.16851760768928,786,0.155668201962181,786,0.153118504060071,786,0.146331707633008,786,0.138818024538337,786,0.132449811080407,786,0.141270096979547,786,0.175277494054319,786,0.222509888393763,786,0.163443168254295,786,0.179973032735269,786,0.164118328567922
785,0.206843091059692,785,0.171277182229677,785,0.159423629362557,785,0.157754332780677,785,0.14877885429214,785,0.140926732839944,785,0.134568154087754,785,0.145415725756404,785,0.177532168840669,785,0.22377022097311,785,0.166539066509688,785,0.182310021840822,785,0.166947893367732
784,0.209814962518326,784,0.174075505648209,784,0.162151937201543,784,0.159118000266897,784,0.152213432192496,784,0.144235263233296,784,0.137510995728787,784,0.146294400416802,784,0.178436350507069,784,0.224235059729901,784,0.168153468967378,784,0.18377116813419,784,0.169571694553013
783,0.21386067886996,783,0.177284233038013,783,0.165662629387901,783,0.163125879516963,783,0.155644789990529,783,0.147541777008161,783,0.139708576388255,783,0.148823121699787,783,0.181879320334501,783,0.224116515660033,783,0.170331208212467,783,0.187221645724212,783,0.172025530871788
782,0.218221165164414,782,0.181648358441724,782,0.168762114637512,782,0.16604293392656,782,0.15862023542015,782,0.150917113756178,782,0.143085674052307,782,0.151797895423063,782,0.183851957996742,782,0.22452841428763,782,0.173350704947422,782,0.188431744027995,782,0.173157400045592
781,0.222667586694585,781,0.185898685892528,781,0.172291612668707,781,0.170317031019225,781,0.162479502996453,781,0.153787860294788,781,0.145409321772886,781,0.154573007377073,781,0.186547450910124,781,0.224363399664353,781,0.175430918445725,781,0.191483007697365,781,0.17650376660389
780,0.2276538890916,780,0.189266142130307,780,0.176510879112874,780,0.173334846925527,780,0.165612063505402,780,0.157245300254269,780,0.148696530371631,780,0.15717169003689,780,0.188781870454433,780,0.224978464968958,780,0.177450715314552,780,0.193294100649947,780,0.17864287786655
779,0.23080096305382,779,0.192741163505386,779,0.179437257545886,779,0.176772762716397,779,0.16846953166676,779,0.159497547546869,779,0.151207050310161,779,0.158727554804163,779,0.189963094782872,779,0.224544910516536,779,0.178819142228565,779,0.194995634996967,779,0.179822107802015
778,0.235990509688362,778,0.197370492054963,778,0.18450566728419,778,0.181415475295536,778,0.172929525742134,778,0.16380001792959,778,0.15519365225999,778,0.162200296667995,778,0.193315350451813,778,0.225408015818844,778,0.182514222783441,778,0.198355520229286,778,0.18322812397729
777,0.240813279461244,777,0.201481556247702,777,0.188048890420294,777,0.184489594612269,777,0.176367407741622,777,0.167167019978413,777,0.158590323515825,777,0.1656708933377,777,0.195386612992753,777,0.225492802310052,777,0.18488742948886,777,0.200511723497728,777,0.185987300838751
776,0.246426915400239,776,0.206141382926421,776,0.192962116643604,776,0.189198705362939,776,0.181167827503819,776,0.170749030084279,776,0.162504716391456,776,0.16808576299303,776,0.198953185634652,776,0.226982198457579,776,0.187208380223055,776,0.203109370114818,776,0.188107566349804
775,0.251666202139934,775,0.210643076563488,775,0.197391248982452,775,0.193711894374507,775,0.184016390439034,775,0.175242731076537,775,0.166710865234693,775,0.170640846232861,775,0.200001052541362,775,0.226139141588635,775,0.190408714460249,775,0.205020878343258,775,0.190400969368509
774,0.257078799741695,774,0.214983403084745,774,0.200901411216266,774,0.197527559781469,774,0.188762800259616,774,0.178688538784133,774,0.16901944213354,774,0.17450866934669,774,0.203077140710896,774,0.226402263058704,774,0.193340964712828,774,0.208698722640185,774,0.193141827361281
773,0.262084665908363,773,0.219391568224959,773,0.205908924142692,773,0.201675947699891,773,0.192399603571691,773,0.182238182332559,773,0.17296980953677,773,0.176735935512753,773,0.205500924645643,773,0.227273701859469,773,0.195665657638665,773,0.21109478346432,773,0.195624390614977
772,0.267743823838471,772,0.224770885100847,772,0.210647659420227,772,0.206731741556345,772,0.197613601995142,772,0.186670413315755,772,0.176783496470132,772,0.180350515875179,772,0.208047337907435,772,0.22759539053259,772,0.198940048033751,772,0.214117861936584,772,0.198430403162187
771,0.273729028038324,771,0.229533177365722,771,0.215225530369676,771,0.211354628863996,771,0.202061116975848,771,0.191242098275628,771,0.180854403082968,771,0.183402350222442,771,0.210286434810117,771,0.228081106179586,771,0.200626994863795,771,0.217020029487462,771,0.201240880132999
770,0.280586724678758,770,0.235619879559078,770,0.220756898425224,770,0.216635947153409,770,0.207180314107821,770,0.195928908421718,770,0.184971003300669,770,0.187406289388028,770,0.213024552491015,770,0.228246182427653,770,0.204419120359861,770,0.219845857976814,770,0.203701411588076
769,0.28618426026188,769,0.240315777679571,769,0.225697898315258,769,0.221979001453332,769,0.212007032182426,769,0.200483382765995,769,0.190079008159483,769,0.190889662202409,769,0.216450510011957,769,0.228994517827963,769,0.207423720989182,769,0.223017545165219,769,0.207335129126331
768,0.293692159207479,768,0.247204893519089,768,0.232036153465455,768,0.227693242331257,768,0.217442032970669,768,0.205473710604758,768,0.194398527325139,768,0.194510485796315,768,0.219232438861297,768,0.229552324053497,768,0.21085747149603,768,0.226358274893201,768,0.210662921943214
767,0.299833435846516,767,0.252679137977064,767,0.237423966823751,767,0.23180107054959,767,0.221947023870254,767,0.209912078630853,767,0.197998328161645,767,0.197355771141868,767,0.222498135702397,767,0.22901035122316,767,0.213898759473782,767,0.228596810946004,767,0.213688447146303
766,0.307208058438164,766,0.25894895069345,766,0.243140193785517,766,0.238927906044323,766,0.228404663871507,766,0.215508097884881,766,0.20375247461059,766,0.202112069942989,766,0.225499545917593,766,0.230184506828771,766,0.217524423989034,766,0.232376551489838,766,0.216968747686189
765,0.313737932214431,765,0.264416827454365,765,0.249335425806822,765,0.243717886564806,765,0.233976820338871,765,0.220145844883783,765,0.207952852427798,765,0.205374881888818,765,0.228407510847856,765,0.229960577680113,765,0.220431848008095,765,0.235240355032539,765,0.220056553170338
764,0.320194659843125,764,0.271273695329673,764,0.255231622729233,764,0.249522577825627,764,0.239518846397459,764,0.224804808807264,764,0.213222193240685,764,0.209025158736928,764,0.231001135263524,764,0.230813515157402,764,0.223807100270286,764,0.239096619220304,764,0.223152059924325
763,0.327593411294221,763,0.276848374981602,763,0.260856026507359,763,0.255038222635915,763,0.244394174674129,763,0.23125491918098,763,0.217727029702335,763,0.212427356515797,763,0.234466576275266,763,0.230975051262097,763,0.226780858767998,763,0.242197297244662,763,0.226213916899565
762,0.336172250537522,762,0.285108103525194,762,0.26838618637085,762,0.262588706066477,762,0.251921075714453,762,0.237411490508289,762,0.223789461954826,762,0.216882452633633,762,0.23773755753207,762,0.231458873564937,762,0.230857956924334,762,0.245991810016239,762,0.22953019126115
761,0.345019093378162,761,0.292193166796687,761,0.27555831993669,761,0.26932446693365,761,0.25817602841437,761,0.242756487698244,761,0.229331749160086,761,0.221211154644226,761,0.240893644881497,761,0.23274022016142,761,0.234763815226581,761,0.249268188463051,761,0.233577496464964
760,0.352859218892097,760,0.299722653087666,760,0.282658490011356,760,0.276174412308591,760,0.264090746336488,760,0.248961593158468,760,0.234732882229285,760,0.225801679937386,760,0.24406016723353,760,0.233122302887562,760,0.238192509848438,760,0.25305294073238,760,0.23715908979772
759,0.362194310857424,759,0.306710985922687,759,0.290581553374739,759,0.282843491317877,759,0.271972869783867,759,0.255643910072523,759,0.240587227247303,759,0.230025198823491,759,0.248125093393106,759,0.233780948337552,759,0.242306138169204,759,0.257198923564397,759,0.240744644833837
758,0.370294485113538,758,0.314353743614154,758,0.297381823840348,758,0.290537938467131,758,0.279002475232961,758,0.262181942768687,758,0.246854779418439,758,0.234910777059089,758,0.251643098039183,758,0.234438995351919,758,0.245623942030905,758,0.260600856554386,758,0.244945009699851
757,0.379575264826825,757,0.322868190411258,757,0.305322191504449,757,0.298188284255954,757,0.286724742921291,757,0.269574558746183,757,0.253895465436517,757,0.239864218114216,757,0.255869353634432,757,0.234990724552697,757,0.250677706781792,757,0.265061956949908,757,0.248948780955629
756,0.389677572489924,756,0.331397364959888,756,0.313735000217097,756,0.306437526446773,756,0.293920780787228,756,0.276707712562135,756,0.26038369331051,756,0.244208946654197,756,0.258982456466979,756,0.235754346225865,756,0.254471421336779,756,0.268628434643166,756,0.253164954212796
755,0.398897673259302,755,0.340205385385441,755,0.322093358344793,755,0.314235538915567,755,0.30193765129538,755,0.283922804003597,755,0.266576894577701,755,0.249280918179727,755,0.262941593276003,755,0.235840018615619,755,0.258550087552662,755,0.272431468742885,755,0.257108137398556
754,0.408965776198177,754,0.349371137916901,754,0.330353150054193,754,0.322700623610667,754,0.309736718857796,754,0.290931287974623,754,0.273161691147499,754,0.254536631675355,754,0.266348693002164,754,0.236206421969483,754,0.262517916651417,754,0.276847101814225,754,0.261169626543251
753,0.419381231852798,753,0.358951893464965,753,0.339371399561569,753,0.33079376538902,753,0.318141049521663,753,0.298590068943357,753,0.280430725337683,753,0.259081908178169,753,0.270749677968531,753,0.237698804963938,753,0.266862877568904,753,0.281151783738446,753,0.265879614199554
752,0.430787376376603,752,0.368971781463357,752,0.34934425924338,752,0.341015374094266,752,0.327332144853266,752,0.307196164251962,752,0.288069452636353,752,0.264134399896767,752,0.275261139572422,752,0.238400735249012,752,0.271534490126147,752,0.286273026266654,752,0.270509718511139
751,0.441605871293601,751,0.377923213127905,751,0.358614319055901,751,0.349423771698409,751,0.335639067315639,751,0.315922806536605,751,0.295818497636028,751,0.269554526839485,751,0.27926490118383,751,0.239425122421702,751,0.276289519601036,751,0.289394195091161,751,0.274740917071184
750,0.452662110622918,750,0.388465804780051,750,0.368254924155387,750,0.359241807137222,750,0.345404257077625,750,0.323323562648563,750,0.303685637737291,750,0.275111040503084,750,0.282917573500714,750,0.240303308044976,750,0.281014467019227,750,0.295172795625024,750,0.279314588475627
749,0.464905813041221,749,0.39991551078281,749,0.378541342605701,749,0.369304026201695,749,0.354756507828413,749,0.332995464288665,749,0.312061345693294,749,0.280635377910925,749,0.287522627557087,749,0.241125313916441,749,0.285858323446398,749,0.298938844314682,749,0.283874278776983
748,0.476531519942851,748,0.4094416085573,748,0.388847054115841,748,0.378759583228696,748,0.363756027999778,748,0.341486920485571,748,0.318956521433253,748,0.287260281521899,748,0.291493972045307,748,0.241556606891235,748,0.290429450854231,748,0.30369037790618,748,0.288767077119365
747,0.489479756660082,747,0.421388989850947,747,0.39948077927517,747,0.389133631044341,747,0.374589147624139,747,0.350689016003874,747,0.328182049650454,747,0.292579133437019,747,0.29667761518634,747,0.241970433304099,747,0.295955766556521,747,0.309056266060955,747,0.293371884114634
