1-heat,,2-heat,,3-heat,,4-heat,,4-heat-3,,5-heat,,6-heat,,7-heat,,8-heat,,9-heat,,10-heat,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs
500,0.441482125917816,500,0.449328215614064,500,0.454047380694772,500,0.46393086737484,500,0.464034804082273,500,0.463083726323112,500,0.449565386952334,500,0.460776894987388,500,0.4683222968137,500,0.471109455140911,500,0.478507938362759
499,0.434781285093047,499,0.44242220727462,499,0.446936467740088,499,0.456879831455014,499,0.456915114726068,499,0.455783772670278,499,0.442821371267271,499,0.453706562817652,499,0.460914417470055,499,0.464160246882135,499,0.470826928786335
498,0.428167000473852,498,0.435662450065457,498,0.440071797299034,498,0.450147752766379,498,0.450135127168344,498,0.448981289902392,498,0.436117871283303,498,0.446860336039185,498,0.453949929534291,498,0.457297632934428,498,0.463721713179089
497,0.422504101433502,497,0.429791852390722,497,0.43419111669358,497,0.444175304879897,497,0.443978435578131,497,0.442872467787903,497,0.430005489581193,497,0.440644811354122,497,0.447824121900263,497,0.450912321652653,497,0.457603415096059
496,0.416471236260712,496,0.423533353142437,496,0.427910996060379,496,0.437760282333674,496,0.437904079504997,496,0.436437519774706,496,0.423833702504075,496,0.434393943922707,496,0.441309034570382,496,0.44410919203829,496,0.450818860584973
495,0.409952091300503,495,0.417040296222973,495,0.4215074812845,495,0.431136863038139,495,0.431488553747315,495,0.429911370388465,495,0.417499337838123,495,0.427637541176427,495,0.434263652169447,495,0.437380835384671,495,0.444111459214599
494,0.403681141161291,494,0.410699931489293,494,0.414882893697825,494,0.424506774716288,494,0.424674431616219,494,0.423346923803385,494,0.411065863977564,494,0.420956014535534,494,0.427822182325553,494,0.430684120415788,494,0.437196548912454
493,0.39756106756399,493,0.404451556307479,493,0.408545568653508,493,0.41825629814263,493,0.418348976150017,493,0.416852610893394,493,0.40466908588889,493,0.414461596672616,493,0.421157428854708,493,0.424156325274218,493,0.430517441240372
492,0.393403447920484,492,0.400112828336729,492,0.404215751315469,492,0.41388559802989,492,0.413853374349687,492,0.412455090896262,492,0.400218855675429,492,0.409968158555097,492,0.416548875888821,492,0.419638956773521,492,0.425902158664599
491,0.389143904538958,491,0.395822040298474,491,0.399831396035533,491,0.409318324948321,491,0.409488758590027,491,0.407938185951806,491,0.395957365963232,491,0.405534862214355,491,0.412016187084808,491,0.415206744204722,491,0.421291426913527
490,0.383204539238908,490,0.389770857191205,490,0.39373470565249,490,0.403258413932241,490,0.40341203467991,490,0.401798700849175,490,0.38985301385275,490,0.399249377234876,490,0.405659052580651,490,0.408729863219128,490,0.414979397563749
489,0.378005352935021,489,0.38458471350895,489,0.388583181372526,489,0.398066603034613,489,0.398047183332526,489,0.396432466718973,489,0.384734975245515,489,0.393992589481152,489,0.400221067564252,489,0.403191956791583,489,0.409432172519971
488,0.37430305821512,488,0.380759645534715,488,0.384667056025265,488,0.394175524980656,488,0.394112431751191,488,0.392577126430454,488,0.380772335504069,488,0.390035198570854,488,0.39623658824645,488,0.399115812323948,488,0.405252758344181
487,0.370703926069488,487,0.376955578791193,487,0.38091014507622,487,0.390207955486601,487,0.390430104397368,487,0.38871085295265,487,0.37700118048489,487,0.386073680687643,487,0.392228546964247,487,0.395212727903181,487,0.401443818064157
486,0.365556971298138,486,0.372038874146936,486,0.375747476415935,486,0.385100144611397,486,0.38517677211511,486,0.383449170797396,486,0.371991992140722,486,0.380864099993509,486,0.38690215647131,486,0.390064876345538,486,0.396028910440675
485,0.361251363373963,485,0.367595609164214,485,0.371443683949359,485,0.38051792266891,485,0.380697787243493,485,0.378969136744649,485,0.367611239474652,485,0.376300817767441,485,0.382268022984199,485,0.385443833030751,485,0.391274556106305
484,0.358904007392471,484,0.365175455963166,484,0.368841793130583,484,0.378244536842172,484,0.378217511146858,484,0.376517996706016,484,0.365138640011574,484,0.373837496954472,484,0.379812366852021,484,0.382831271665023,484,0.388702553634482
483,0.35633875858358,483,0.362335381215368,483,0.366035261771421,483,0.375336019569643,483,0.375379301146316,483,0.373655126653961,483,0.362271054840443,483,0.371000274090818,483,0.376878446055144,483,0.379903525171743,483,0.385721219660427
482,0.352534651756627,482,0.358341394122647,482,0.362113230298946,482,0.371310975603162,482,0.371272540369283,482,0.369620882569164,482,0.358481661493235,482,0.36695642534466,482,0.372826809732751,482,0.375832219346795,482,0.381482413525373
481,0.349051508081012,481,0.35501405640853,481,0.358609856091172,481,0.367909318758812,481,0.367731744517228,481,0.366043770415775,481,0.354819525571657,481,0.363450354040272,481,0.369315931408635,481,0.372213918602791,481,0.37791715678194
480,0.345889062827194,480,0.351778988079927,480,0.355240640219222,480,0.364573080917694,480,0.364577395831753,480,0.362818759684888,480,0.351618240696579,480,0.360080325437184,480,0.365820796773804,480,0.368777100983209,480,0.374473928987367
479,0.342924822272062,479,0.348867200975225,479,0.352295580086477,479,0.361398255410898,479,0.361544423483809,479,0.359780101418153,479,0.348753175553376,479,0.35694338522965,479,0.36251911260397,479,0.365806793353263,479,0.371258207910519
478,0.340359270477313,478,0.346244059954138,478,0.349797860716609,478,0.358913501370153,478,0.358923853295737,478,0.357150122263745,478,0.34612733228491,478,0.354260244167935,478,0.359963021557855,478,0.363036255592497,478,0.368616350349762
477,0.338038743366674,477,0.34361807921125,477,0.347298240482531,477,0.356401741698568,477,0.356365750228697,477,0.354513780150912,477,0.343752784834693,477,0.351913047904954,477,0.357306654078917,477,0.360559061500008,477,0.365986618376589
476,0.335738400487867,476,0.341494762621095,476,0.344949748621314,476,0.354018378518169,476,0.354058416876806,476,0.35226415071257,476,0.341337463949808,476,0.349434941644601,476,0.354995179759328,476,0.358126856156534,476,0.363409350780625
475,0.333393336924371,475,0.33906805598525,475,0.342500296479024,475,0.35153483607727,475,0.351527537481216,475,0.349778890857933,475,0.338874182001661,475,0.346907107375763,475,0.352456257877687,475,0.355463058277131,475,0.360985632602603
474,0.331174031335282,474,0.336972945422819,474,0.340344165734088,474,0.349393793677532,474,0.349386617778717,474,0.347571888989232,474,0.336689481063169,474,0.344860083734887,474,0.350258923711816,474,0.353346145256682,474,0.35874107457894
473,0.329357856968161,473,0.335000938871446,473,0.338473685334153,473,0.347600098990483,473,0.347465721703056,473,0.345649403611858,473,0.334748215833683,473,0.34286895115205,473,0.348387808187204,473,0.351403305694133,473,0.35669957969642
472,0.327626049692606,472,0.333231445501582,472,0.336692937516842,472,0.345608870894654,472,0.34556174525143,472,0.343736219244428,472,0.332966766214106,472,0.340977059484658,472,0.346202897231896,472,0.349458671499279,472,0.354767376344972
471,0.325912469391373,471,0.331421073319687,471,0.334728269540779,471,0.343730192953679,471,0.34379397305802,471,0.341831027917211,471,0.331116350160173,471,0.339260546616945,471,0.344364668989239,471,0.347488912069804,471,0.352893345770393
470,0.324346102685336,470,0.329728294250444,470,0.333251490442385,470,0.342015615479708,470,0.342115194504342,470,0.34016620737334,470,0.329493185709729,470,0.337458699889081,470,0.342709273494832,470,0.345855797615943,470,0.35111108102906
469,0.32275254417135,469,0.328151353330572,469,0.331517863493551,469,0.340544679361575,469,0.340533820796367,469,0.338636809199123,469,0.327936649981739,469,0.33591365571076,469,0.341168751521214,469,0.34423154626057,469,0.349438038027693
468,0.321370142829311,468,0.326731638345859,468,0.330101040586812,468,0.338964229559194,468,0.339017679411067,468,0.337134437528327,468,0.326566774924909,468,0.334435027715935,468,0.339481432336415,468,0.342683744192991,468,0.347980666422354
467,0.320444168000365,467,0.325497068886506,467,0.328870420688177,467,0.337869024918449,467,0.337728413461939,467,0.335882015355235,467,0.325322051681743,467,0.333157128385,467,0.338261292822069,467,0.341434927299279,467,0.346620392809186
466,0.319029230080476,466,0.324200681586511,466,0.327681810337825,466,0.336487031460004,466,0.336516272095086,466,0.334566802639499,466,0.324055199983182,466,0.331934868684666,466,0.33706619964698,466,0.340205470374124,466,0.345290506538485
465,0.317836970436805,465,0.323245036789666,465,0.326489279988768,465,0.33540353974007,465,0.335389558956435,465,0.333411130258411,465,0.322908424777161,465,0.330856255794349,465,0.335732848669689,465,0.339056217106322,465,0.344120532235749
464,0.316837785120587,464,0.322072789335566,464,0.325343569080889,464,0.334333392900331,464,0.334266376131844,464,0.332336249549451,464,0.321758017565309,464,0.329602678921028,464,0.334747908099906,464,0.337856204316074,464,0.342914645211252
463,0.315677193673634,463,0.32105620502429,463,0.324271078434202,463,0.333192640679379,463,0.333151860324932,463,0.331187821572435,463,0.320512686049866,463,0.328472614822392,463,0.33352114159995,463,0.336665286657681,463,0.341623808816711
462,0.314723885117422,462,0.319907713309807,462,0.32317747558943,462,0.331955382002395,462,0.331928698201419,462,0.330044414992058,462,0.319546419602963,462,0.327261745068803,462,0.332188573673849,462,0.335603270327678,462,0.340497362952557
461,0.313700004358912,461,0.318944031339822,461,0.322143901924103,461,0.331065916622638,461,0.331125477647351,461,0.329160590770794,461,0.318519985996927,461,0.326451676731579,461,0.331394505608169,461,0.334524383134807,461,0.339658742443409
460,0.313428049667947,460,0.318629253943813,460,0.321910282227552,460,0.33076812308195,460,0.330640682487709,460,0.328645403189782,460,0.318259056270243,460,0.325976701368947,460,0.330962959398657,460,0.334246647560689,460,0.339147178497395
459,0.312887204474176,459,0.318133994908031,459,0.321320475812766,459,0.330254348673458,459,0.330118561144689,459,0.328145594567915,459,0.317774146251915,459,0.325479240848013,459,0.330358273496615,459,0.333598478623803,459,0.338634748602145
458,0.311877326845645,458,0.317213597369931,458,0.3205880927625,458,0.329302626661406,458,0.329194092911809,458,0.327254045784681,458,0.316920611520646,458,0.324648816633859,458,0.329568067126133,458,0.33277389749013,458,0.337683092802887
457,0.311261038969566,457,0.316612689888818,457,0.319751257236921,457,0.328645734215118,457,0.32845127271386,457,0.326518019855584,457,0.316060577654478,457,0.324028069193258,457,0.328632769244725,457,0.332021626066026,457,0.337017910807313
456,0.310641866316696,456,0.315781383409731,456,0.319212849986777,456,0.32804955297039,456,0.327930563584413,456,0.325951341898875,456,0.315431291497061,456,0.323313534961158,456,0.328110878286423,456,0.331339321031825,456,0.336380815478506
455,0.310307103877076,455,0.315319828877806,455,0.318536910756648,455,0.327407122171763,455,0.327290536101444,455,0.325485621613335,455,0.31488241528395,455,0.322618156696199,455,0.327577148050131,455,0.330811923830229,455,0.335723735990673
454,0.309642708840913,454,0.314706093163794,454,0.318051986702517,454,0.32686683790188,454,0.326823268393893,454,0.324781428020109,454,0.31448666557793,454,0.322168605200434,454,0.326873733602957,454,0.330181535810108,454,0.335283919127304
453,0.309262730248128,453,0.314397815057314,453,0.317667433232376,453,0.326519557094021,453,0.326505447645445,453,0.324384616708911,453,0.314078871864199,453,0.321981911517467,453,0.326621987864676,453,0.329830544243814,453,0.334712688011015
452,0.308864369826167,452,0.314128651282856,452,0.317496349005023,452,0.326334331588436,452,0.326168055463552,452,0.324199971668664,452,0.313805400275703,452,0.321612238946344,452,0.326266644776855,452,0.329570085150268,452,0.334564146055825
451,0.308577777462712,451,0.313850695857931,451,0.316907777092864,451,0.325898598943942,451,0.32579732520979,451,0.323794115995201,451,0.313311241640128,451,0.321082608602313,451,0.325905122933206,451,0.329136977871294,451,0.333985789355863
450,0.308263446909441,450,0.313471467864734,450,0.316585885914339,450,0.325573976094479,450,0.325367907474975,450,0.323406790489469,450,0.312972633340567,450,0.320861914304984,450,0.325430005305241,450,0.328836971103072,450,0.333743732007068
449,0.308009526147041,449,0.313092969951991,449,0.316317347221681,449,0.325337135650083,449,0.325088905390539,449,0.323078822426505,449,0.312686881033922,449,0.320514906096351,449,0.325314112961462,449,0.328523189328799,449,0.333338845887708
448,0.307886829062343,448,0.312876350810488,448,0.316184962868252,448,0.325109617749337,448,0.324962272305355,448,0.322829429567812,448,0.312486862576063,448,0.320366702294288,448,0.325082749331656,448,0.328321284973582,448,0.333184110773837
447,0.307845964031546,447,0.312788467407185,447,0.316027832289872,447,0.32500004772157,447,0.324956610379126,447,0.322768763815934,447,0.312477241469116,447,0.320260135095748,447,0.324926387335608,447,0.328368892086568,447,0.333107906568595
446,0.307698550540593,446,0.312816101947953,446,0.31604578566194,446,0.32496911047892,446,0.324795727646357,446,0.32288893323862,446,0.312411786391066,446,0.320268279608782,446,0.324893349527807,446,0.328310755326805,446,0.333064458875961
445,0.307700285453881,445,0.312731767579735,445,0.315944184720405,445,0.324860450963392,445,0.32474498387435,445,0.322723236047843,445,0.312191867941885,445,0.320188139914189,445,0.324725027010926,445,0.328134297695536,445,0.332906840718677
444,0.307453997123226,444,0.312638143966117,444,0.315685814954537,444,0.324772651618429,444,0.324575707697132,444,0.322457022744952,444,0.311989873833278,444,0.319934290492353,444,0.324475288380828,444,0.327862214518221,444,0.332738280185325
443,0.307225729651825,443,0.312313954359228,443,0.315639283487959,443,0.324415047934448,443,0.324488403054927,443,0.322372236547239,443,0.311959318688947,443,0.319815665549757,443,0.32443356995759,443,0.327883610309415,443,0.332611457288704
442,0.307200522790107,442,0.312325139361132,442,0.315661718635986,442,0.324490834777606,442,0.324382431424686,442,0.322372345306614,442,0.31188282079737,442,0.319784879184613,442,0.324346239253853,442,0.327738266339603,442,0.332540224401751
441,0.307383778507149,441,0.312430388130084,441,0.315698051041439,441,0.324680879126266,441,0.324430920003201,441,0.322428169650348,441,0.311980900857253,441,0.319981365567139,441,0.324432559148338,441,0.3278948180493,441,0.332621145195788
440,0.307524437302146,440,0.31253215374379,440,0.315788078541969,440,0.324863377002399,440,0.32456958623616,440,0.322578194035958,440,0.312137423578219,440,0.320037099750729,440,0.324478730944445,440,0.327927286328875,440,0.332742763516469
439,0.307574338247355,439,0.312605602455421,439,0.315718480987671,439,0.32467481085147,439,0.324668359985657,439,0.32249564157352,439,0.312158642789257,439,0.320055679401487,439,0.324455480509295,439,0.327972371417507,439,0.332783589021523
438,0.307694739013013,438,0.312696161106392,438,0.316008513146874,438,0.324849293911444,438,0.324710757048988,438,0.322629991137246,438,0.312131156274917,438,0.320131331397487,438,0.324696460220171,438,0.328181746534355,438,0.332919237458021
437,0.307641933083431,437,0.312595447025646,437,0.315889428669626,437,0.324935166844624,437,0.324881863461566,437,0.322760354562169,437,0.312265949795831,437,0.320291848146525,437,0.324624299854369,437,0.328263843615638,437,0.332856393818286
436,0.30765546908356,436,0.312781632185683,436,0.315993722927507,436,0.324996163349081,436,0.324894798981562,436,0.322752897949082,436,0.312447210102977,436,0.3201986367773,436,0.324769780871327,436,0.328159509412171,436,0.333071342216778
435,0.307976224861367,435,0.312761605871981,435,0.316160570802683,435,0.325114925963317,435,0.325061025981143,435,0.322871756364866,435,0.312428235602377,435,0.320438158635722,435,0.324859685274196,435,0.328340773762994,435,0.333209282840126
434,0.307891851992362,434,0.313009646204387,434,0.316327938640901,434,0.325365908882776,434,0.325338093814589,434,0.323136998389123,434,0.31263418249174,434,0.320600982257723,434,0.325115692102652,434,0.328627362690575,434,0.333438714156108
433,0.308095342649434,433,0.313392013197524,433,0.316547145155048,433,0.325513993876716,433,0.325432579216476,433,0.323462502644433,433,0.312870631464486,433,0.320823196635884,433,0.325505613459317,433,0.328819336591651,433,0.333658946127947
432,0.308359370228112,432,0.3133879915744,432,0.316760449995029,432,0.325663910163809,432,0.325610078975271,432,0.323597724287249,432,0.313135077012283,432,0.321095350122804,432,0.32541965505024,432,0.328873925868087,432,0.333836267416596
431,0.308500082052345,431,0.313727936850257,431,0.317068315287277,431,0.325895857801222,431,0.325864966318945,431,0.323930532446108,431,0.313210677680918,431,0.321168092386702,431,0.325713802428941,431,0.329156227120731,431,0.333888168452624
430,0.308803199141103,430,0.313735506651586,430,0.317154543797125,430,0.326321847009326,430,0.326121539174053,430,0.324040051294923,430,0.313409005632152,430,0.32145592742717,430,0.325903286338082,430,0.329443714116119,430,0.334305835962972
429,0.308894945220464,429,0.314206533105442,429,0.317440025894133,429,0.326359685992057,429,0.326409191713236,429,0.32439699108826,429,0.313742836690584,429,0.321600025082749,429,0.326072367877206,429,0.329788003994668,429,0.334652045655233
428,0.30911997780171,428,0.314355825628928,428,0.317658826317102,428,0.326635469564108,428,0.326573775679848,428,0.324589863906112,428,0.313921914651491,428,0.321959609285061,428,0.32628560260538,428,0.329876297640972,428,0.334749642602224
427,0.309490988970346,427,0.3145799140971,427,0.317834737130121,427,0.327133954622364,427,0.326865409324113,427,0.324743206856167,427,0.314226866322215,427,0.322288880496936,427,0.326628824763816,427,0.330256397576997,427,0.335009700484656
426,0.309819179225454,426,0.314910236843775,426,0.318341049712643,426,0.3273436959077,426,0.327209667572061,426,0.325256493151364,426,0.314625824717931,426,0.322604146223113,426,0.326955226554181,426,0.330649107157707,426,0.335437498948518
425,0.310247157482195,425,0.315322022537207,425,0.31871741068019,425,0.327620435493254,425,0.32773017321979,425,0.325639582571351,425,0.315054905609716,425,0.323013438242264,425,0.327309813685814,425,0.330998653279773,425,0.335877976326828
424,0.310667300183382,424,0.315768770060989,424,0.319131798296645,424,0.32816851985607,424,0.328105533327703,424,0.326090412246359,424,0.315441995126228,424,0.3235097709081,424,0.327728108672552,424,0.33149256713479,424,0.336294418305515
423,0.310946614906979,423,0.316080408289995,423,0.319539044980379,423,0.328471373973413,423,0.328394944511096,423,0.326318225176613,423,0.315764297900042,423,0.323849468624968,423,0.328042142725722,423,0.331838513530286,423,0.336681837621017
422,0.311273389555182,422,0.316439097088072,422,0.319910687277903,422,0.328867357128903,422,0.32880184077309,422,0.326591181967503,422,0.316083865344818,422,0.324164886790197,422,0.328400100043828,422,0.332130562949036,422,0.337094691737188
421,0.311800392282152,421,0.31697488010325,421,0.320425761200218,421,0.3294097505695,421,0.329417875049295,421,0.327391388513833,421,0.316663592480116,421,0.324707941383916,421,0.329135707506077,421,0.33271850952552,421,0.337579174530406
420,0.312184723389986,420,0.317531625241214,420,0.321006384164162,420,0.329894805069836,420,0.329890849006061,420,0.327752250725202,420,0.31712324704715,420,0.325234268455338,420,0.329600937207291,420,0.333162340761292,420,0.3381241067687
419,0.312697942690271,419,0.317878382866922,419,0.321244806243218,419,0.330304494211008,419,0.330215698196173,419,0.328074869964613,419,0.317508905080778,419,0.325590000143832,419,0.329803631105239,419,0.333602915039577,419,0.338496823744915
418,0.313033675654406,418,0.318262746181217,418,0.32178671755723,418,0.33071063437372,418,0.330648026352089,418,0.328614425852072,418,0.318050532986956,418,0.326035815244665,418,0.330440699991581,418,0.334211468097553,418,0.338942789316109
417,0.313439396581389,417,0.318709241276181,417,0.322078984390382,417,0.331238047264396,417,0.331211185508799,417,0.329029203360429,417,0.31858299903496,417,0.326519200234613,417,0.330681227711398,417,0.33439740105379,417,0.339475012285102
416,0.313962982087467,416,0.319117576000352,416,0.322694120372003,416,0.331829120949541,416,0.331483154266571,416,0.32955598682157,416,0.31888679192165,416,0.327064658876817,416,0.331406387309604,416,0.335031367341519,416,0.339931355049952
415,0.314485864560549,415,0.319845048426999,415,0.32334051214663,415,0.332043839409489,415,0.332232490109175,415,0.330119363841209,415,0.319493773484691,415,0.327581220683539,415,0.331780688469151,415,0.335658018207716,415,0.340505584127523
414,0.314852190421898,414,0.320342101297479,414,0.323734706384579,414,0.332732683048047,414,0.332546681923206,414,0.330590027062455,414,0.319996724880488,414,0.328299977863728,414,0.332394287757119,414,0.336086428022105,414,0.341139934120556
413,0.315506409785225,413,0.320676214717057,413,0.324158197777099,413,0.333332320807411,413,0.333249064927467,413,0.331141596869824,413,0.320475001138476,413,0.328745411902498,413,0.332813556159229,413,0.336691420045989,413,0.341531957866324
412,0.316019097036944,412,0.321333359938286,412,0.324704606347931,412,0.333914693700803,412,0.33380720666206,412,0.331748569848736,412,0.320876654478767,412,0.329288426507048,412,0.333285449073679,412,0.337265908651191,412,0.34216058166292
411,0.316559646989176,411,0.321897788377577,411,0.32531498895106,411,0.33448361733722,411,0.334327719270286,411,0.332380097450214,411,0.321544415632952,411,0.329678823520448,411,0.333890290412861,411,0.337826366181732,411,0.342826710515521
410,0.317312243879676,410,0.32242370996511,410,0.326114518280093,410,0.335082543486288,410,0.33512969358705,410,0.333090153522445,410,0.322199397940152,410,0.330612804646252,410,0.334725667917937,410,0.338643612061308,410,0.343469086405976
409,0.317755583242918,409,0.323081055629549,409,0.326736609384264,409,0.335775386380835,409,0.335747569555102,409,0.333705020929811,409,0.322909214257352,409,0.331128501689969,409,0.335373253280361,409,0.339103631074083,409,0.344209958771842
408,0.318339217889818,408,0.323705877376569,408,0.327146929906012,408,0.336159648327586,408,0.336361187182591,408,0.334151957304815,408,0.323553990746407,408,0.331813865385924,408,0.335826958778322,408,0.339782885623627,408,0.344809775264788
407,0.318891808835742,407,0.324380983679942,407,0.327896470320429,407,0.337000362786285,407,0.336873104608148,407,0.334730143837861,407,0.324013903991517,407,0.332379207093475,407,0.336651827171218,407,0.340358533648382,407,0.34530781946642
406,0.319586050213984,406,0.324975593166879,406,0.32847812974964,406,0.337687683804152,406,0.337515878240809,406,0.335594805065751,406,0.324842949833261,406,0.333002262945329,406,0.337169010604779,406,0.340954583153481,406,0.346163806311454
405,0.320193929389786,405,0.325698349187165,405,0.329434041558134,405,0.33849704949158,405,0.338326446699866,405,0.336194228094823,405,0.325474968800022,405,0.333672871309754,405,0.337979297724955,405,0.341798043642063,405,0.346900979385501
404,0.321049943220232,404,0.32651475324197,404,0.330185245371891,404,0.339269677274481,404,0.339197937526883,404,0.337086112974358,404,0.326201958445415,404,0.334617616425739,404,0.338817502289769,404,0.342692918613092,404,0.347858021620758
403,0.321746994231494,403,0.327260535172259,403,0.330788775416025,403,0.339930279207113,403,0.339903242452957,403,0.337917718478698,403,0.326952973340539,403,0.335429625331221,403,0.339508244854074,403,0.343444539899889,403,0.348406630770811
402,0.322414953887077,402,0.32798055168171,402,0.331331743415728,402,0.340680533600952,402,0.34040872589213,402,0.338503737289765,402,0.327631113542509,402,0.335998125432805,402,0.340202580768213,402,0.344068851636887,402,0.349224728608813
401,0.322987570499753,401,0.328600524007422,401,0.332188017446023,401,0.341293724759952,401,0.341290856304668,401,0.339286384330598,401,0.32830979058136,401,0.33673736804156,401,0.340898879786032,401,0.344882906288505,401,0.350055730235404
400,0.32386166406596,400,0.329381067397175,400,0.332990086738082,400,0.341958609652884,400,0.341953575066714,400,0.339992852391754,400,0.329028954872092,400,0.337600603878803,400,0.341702716109467,400,0.345564871505182,400,0.35068533025863
399,0.324671038723387,399,0.330193162900785,399,0.333702844057502,399,0.34283665750207,399,0.342895146970994,399,0.340730110706739,399,0.329818373655976,399,0.338263464460524,399,0.34250678988879,399,0.34655297665859,399,0.351503519859757
398,0.32519359911176,398,0.330803939567136,398,0.334493822407596,398,0.343719482927674,398,0.343635696800152,398,0.34173145716156,398,0.330693865957533,398,0.339062122377905,398,0.343233126337973,398,0.347277018324855,398,0.352345568836518
397,0.325991150075161,397,0.331477184559117,397,0.335242941937046,397,0.344399650860449,397,0.344413524255266,397,0.342524504860036,397,0.331375989679407,397,0.339925805994413,397,0.344018806210422,397,0.347986665457698,397,0.353238819884331
396,0.326795057683259,396,0.332288428111043,396,0.335959212895523,396,0.345082461424718,396,0.345099852012762,396,0.343263823283657,396,0.331935174431612,396,0.340700925329419,396,0.344697010402953,396,0.348790362004642,396,0.353986619523683
395,0.327435290143897,395,0.333142662278007,395,0.3368583174106,395,0.346005611622596,395,0.346052670603087,395,0.344011404206873,395,0.333032077983368,395,0.341577227271481,395,0.345736276273886,395,0.34980579644529,395,0.354922113757323
394,0.328462550260691,394,0.334132345675168,394,0.337918451178126,394,0.347085317227533,394,0.346987786258469,394,0.344871451908417,394,0.334137932943829,394,0.342365779425827,394,0.346597507518268,394,0.350731796154477,394,0.355808292892128
393,0.329155868088185,393,0.334664632163702,393,0.338427158286345,393,0.347576729798939,393,0.347784503252036,393,0.345681103808142,393,0.334546724862436,393,0.343068580913747,393,0.347281683079276,393,0.351381591312318,393,0.356512587110167
392,0.330166559468682,392,0.335681595841753,392,0.339283613911359,392,0.348644408292664,392,0.34845631822714,392,0.346467693691705,392,0.335479755532742,392,0.34412510603629,392,0.34855533476348,392,0.352448710663625,392,0.357535292482668
391,0.331139904462074,391,0.336770700944914,391,0.34026524986814,391,0.349577166540316,391,0.349539796880573,391,0.347640846803246,391,0.336404095394329,391,0.345102086768144,391,0.349378863311679,391,0.353276071279209,391,0.358628535825445
390,0.331604926439663,390,0.337372988692087,390,0.341050285903917,390,0.350428188907084,390,0.350415891251766,390,0.348340553240291,390,0.337029469266174,390,0.34582861904567,390,0.350037067870106,390,0.354021887941823,390,0.359296183802602
389,0.332502065750182,389,0.338159125276126,389,0.341854488085664,389,0.351141933179719,389,0.35103468636045,389,0.349142302880206,389,0.33786834865744,389,0.346717496206342,389,0.350792839174228,389,0.354704395459082,389,0.360178706023396
388,0.333259129508917,388,0.338909430515529,388,0.342654028380153,388,0.352125760363309,388,0.351784952527851,388,0.349920243459806,388,0.338594865274312,388,0.347761152962683,388,0.351718620839292,388,0.355682184837792,388,0.36095642075918
387,0.334125641047657,387,0.339878075720067,387,0.343633098375011,387,0.352887861954412,387,0.352858577215798,387,0.350841435900137,387,0.339603714250205,387,0.34824747285959,387,0.35263987916782,387,0.35661498764604,387,0.361833274598999
386,0.334698813367072,386,0.340529568168573,386,0.344263858016912,386,0.353625443977209,386,0.353617525800394,386,0.351629728989494,386,0.340434291873379,386,0.34923930657618,386,0.353676053594818,386,0.357401608258571,386,0.362879675020517
385,0.335581406743403,385,0.341511157687989,385,0.345145638143029,385,0.354440063250401,385,0.35443022746958,385,0.352453664418682,385,0.341384758355069,385,0.350097549596215,385,0.354244121452033,385,0.358296144813359,385,0.363601609449903
384,0.336548717178756,384,0.342346789794283,384,0.346010635980777,384,0.355484478848371,384,0.355407516429753,384,0.35329773460983,384,0.342162886717285,384,0.351053565921922,384,0.355043398916064,384,0.359284757329677,384,0.364630197071535
383,0.337310791814426,383,0.342981612939276,383,0.346896405026598,383,0.356369807941313,383,0.356159004088577,383,0.354276923469434,383,0.343022300377762,383,0.351671438409865,383,0.356054948042035,383,0.360106334658075,383,0.365571777569798
382,0.33808029531789,382,0.343875389845202,382,0.347809671080803,382,0.357172303748288,382,0.356844733908404,382,0.355034223673202,382,0.343702404552595,382,0.352555957520094,382,0.356842055238449,382,0.361041268322796,382,0.366413170175204
381,0.338767493599719,381,0.344685246068309,381,0.348388125739365,381,0.357729008632411,381,0.357765821226306,381,0.355715682847019,381,0.344708517432724,381,0.353444472269152,381,0.357594262219874,381,0.361812044764469,381,0.36728218631606
380,0.339680501014992,380,0.345447207947646,380,0.349436099168407,380,0.358727800169836,380,0.35853839579009,380,0.356787043132596,380,0.345423638920282,380,0.354296412727975,380,0.358328545438701,380,0.362455236111553,380,0.368059477263737
379,0.340250771709513,379,0.34606079661751,379,0.349936756908274,379,0.359463293310636,379,0.359269423830649,379,0.35729704782923,379,0.345956892718115,379,0.354980319372022,379,0.359129434483648,379,0.363325533276083,379,0.368897415505847
378,0.341215260876903,378,0.346793595356148,378,0.350865387899977,378,0.360213917273994,378,0.360227385516387,378,0.358441390550043,378,0.346948567083624,378,0.355963959841062,378,0.360147027236754,378,0.36420132030608,378,0.369745797679054
377,0.34219962695134,377,0.347985482948982,377,0.351885865945971,377,0.361237952545129,377,0.361258440652345,377,0.359207592105003,377,0.347932302227035,377,0.356908526458129,377,0.361050244411154,377,0.365196160681117,377,0.370816476803585
376,0.342639043036754,376,0.348744421164254,376,0.352758458161236,376,0.362065739199781,376,0.362018134138217,376,0.360153582301688,376,0.348883529924237,376,0.357771189990301,376,0.361810407162563,376,0.366003453545675,376,0.371590562656144
